id,stained,unstained
AS-5198-23-Z35_23552_27648,Dataset/Data/stained/AS-5198-23-Z35_patch_23552_27648_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_23552_27648_unstained.tif
AS-5198-23-Z35_23552_47104,Dataset/Data/stained/AS-5198-23-Z35_patch_23552_47104_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_23552_47104_unstained.tif
AS-5198-23-Z36_29696_56320,Dataset/Data/stained/AS-5198-23-Z36_patch_29696_56320_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_29696_56320_unstained.tif
AS-5198-23-Z35_25600_23552,Dataset/Data/stained/AS-5198-23-Z35_patch_25600_23552_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_25600_23552_unstained.tif
AS-5198-23-Z36_29696_32768,Dataset/Data/stained/AS-5198-23-Z36_patch_29696_32768_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_29696_32768_unstained.tif
AS-7231-22-Z17_38912_75776,Dataset/Data/unstained/AS-7231-22-Z17_patch_38912_75776_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_38912_75776_unstained.tif
AS-7231-22-Z17_35840_36864,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_36864_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_36864_unstained.tif
AS-7231-22-Z17_38912_70656,Dataset/Data/unstained/AS-7231-22-Z17_patch_38912_70656_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_38912_70656_unstained.tif
AS-7231-22-Z17_38912_52224,Dataset/Data/unstained/AS-7231-22-Z17_patch_38912_52224_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_38912_52224_unstained.tif
AS-7231-22-Z17_38912_51200,Dataset/Data/unstained/AS-7231-22-Z17_patch_38912_51200_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_38912_51200_unstained.tif
AS-5198-23-Z35_21504_40960,Dataset/Data/stained/AS-5198-23-Z35_patch_21504_40960_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_21504_40960_unstained.tif
AS-7231-22-Z17_32768_50176,Dataset/Data/unstained/AS-7231-22-Z17_patch_32768_50176_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_32768_50176_unstained.tif
AS-5198-23-Z36_28672_61440,Dataset/Data/stained/AS-5198-23-Z36_patch_28672_61440_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_28672_61440_unstained.tif
AS-7231-22-Z17_37888_36864,Dataset/Data/unstained/AS-7231-22-Z17_patch_37888_36864_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_37888_36864_unstained.tif
AS-7231-22-Z17_35840_41984,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_41984_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_41984_unstained.tif
AS-7231-22-Z17_34816_67584,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_67584_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_67584_unstained.tif
AS-7231-22-Z17_39936_58368,Dataset/Data/unstained/AS-7231-22-Z17_patch_39936_58368_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_39936_58368_unstained.tif
AS-5198-23-Z35_24576_29696,Dataset/Data/stained/AS-5198-23-Z35_patch_24576_29696_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_24576_29696_unstained.tif
AS-7231-22-Z17_32768_54272,Dataset/Data/unstained/AS-7231-22-Z17_patch_32768_54272_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_32768_54272_unstained.tif
AS-7231-22-Z17_39936_60416,Dataset/Data/unstained/AS-7231-22-Z17_patch_39936_60416_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_39936_60416_unstained.tif
AS-7231-22-Z17_41984_74752,Dataset/Data/unstained/AS-7231-22-Z17_patch_41984_74752_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_41984_74752_unstained.tif
AS-7231-22-Z17_36864_27648,Dataset/Data/unstained/AS-7231-22-Z17_patch_36864_27648_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_36864_27648_unstained.tif
AS-7231-22-Z17_39936_64512,Dataset/Data/unstained/AS-7231-22-Z17_patch_39936_64512_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_39936_64512_unstained.tif
AS-7231-22-Z17_31744_67584,Dataset/Data/unstained/AS-7231-22-Z17_patch_31744_67584_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_31744_67584_unstained.tif
AS-7231-22-Z17_36864_60416,Dataset/Data/unstained/AS-7231-22-Z17_patch_36864_60416_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_36864_60416_unstained.tif
AS-7231-22-Z17_35840_31744,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_31744_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_31744_unstained.tif
AS-5198-23-Z36_28672_43008,Dataset/Data/stained/AS-5198-23-Z36_patch_28672_43008_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_28672_43008_unstained.tif
AS-7231-22-Z17_43008_68608,Dataset/Data/unstained/AS-7231-22-Z17_patch_43008_68608_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_43008_68608_unstained.tif
AS-7231-22-Z17_28672_55296,Dataset/Data/unstained/AS-7231-22-Z17_patch_28672_55296_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_28672_55296_unstained.tif
AS-5198-23-Z35_25600_46080,Dataset/Data/stained/AS-5198-23-Z35_patch_25600_46080_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_25600_46080_unstained.tif
AS-7231-22-Z17_36864_40960,Dataset/Data/unstained/AS-7231-22-Z17_patch_36864_40960_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_36864_40960_unstained.tif
AS-5198-23-Z36_29696_59392,Dataset/Data/stained/AS-5198-23-Z36_patch_29696_59392_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_29696_59392_unstained.tif
AS-7231-22-Z17_28672_41984,Dataset/Data/unstained/AS-7231-22-Z17_patch_28672_41984_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_28672_41984_unstained.tif
AS-5198-23-Z35_20480_45056,Dataset/Data/stained/AS-5198-23-Z35_patch_20480_45056_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_20480_45056_unstained.tif
AS-7231-22-Z17_34816_22528,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_22528_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_22528_unstained.tif
AS-5198-23-Z35_24576_45056,Dataset/Data/stained/AS-5198-23-Z35_patch_24576_45056_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_24576_45056_unstained.tif
AS-7231-22-Z17_37888_55296,Dataset/Data/unstained/AS-7231-22-Z17_patch_37888_55296_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_37888_55296_unstained.tif
AS-7231-22-Z17_31744_49152,Dataset/Data/unstained/AS-7231-22-Z17_patch_31744_49152_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_31744_49152_unstained.tif
AS-7231-22-Z17_33792_52224,Dataset/Data/unstained/AS-7231-22-Z17_patch_33792_52224_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_33792_52224_unstained.tif
AS-5198-23-Z36_28672_29696,Dataset/Data/stained/AS-5198-23-Z36_patch_28672_29696_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_28672_29696_unstained.tif
AS-7231-22-Z17_44032_65536,Dataset/Data/unstained/AS-7231-22-Z17_patch_44032_65536_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_44032_65536_unstained.tif
AS-7231-22-Z17_37888_9216,Dataset/Data/unstained/AS-7231-22-Z17_patch_37888_9216_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_37888_9216_unstained.tif
AS-5198-23-Z35_24576_46080,Dataset/Data/stained/AS-5198-23-Z35_patch_24576_46080_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_24576_46080_unstained.tif
AS-7231-22-Z17_35840_57344,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_57344_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_57344_unstained.tif
AS-7231-22-Z17_33792_57344,Dataset/Data/unstained/AS-7231-22-Z17_patch_33792_57344_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_33792_57344_unstained.tif
AS-5198-23-Z35_27648_25600,Dataset/Data/stained/AS-5198-23-Z35_patch_27648_25600_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_27648_25600_unstained.tif
AS-7231-22-Z17_32768_62464,Dataset/Data/unstained/AS-7231-22-Z17_patch_32768_62464_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_32768_62464_unstained.tif
AS-5198-23-Z36_29696_27648,Dataset/Data/stained/AS-5198-23-Z36_patch_29696_27648_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_29696_27648_unstained.tif
AS-7231-22-Z17_38912_62464,Dataset/Data/unstained/AS-7231-22-Z17_patch_38912_62464_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_38912_62464_unstained.tif
AS-7231-22-Z17_34816_40960,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_40960_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_40960_unstained.tif
AS-5198-23-Z36_27648_39936,Dataset/Data/stained/AS-5198-23-Z36_patch_27648_39936_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_27648_39936_unstained.tif
AS-5198-23-Z35_25600_36864,Dataset/Data/stained/AS-5198-23-Z35_patch_25600_36864_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_25600_36864_unstained.tif
AS-7231-22-Z17_35840_20480,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_20480_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_20480_unstained.tif
AS-7231-22-Z17_31744_70656,Dataset/Data/unstained/AS-7231-22-Z17_patch_31744_70656_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_31744_70656_unstained.tif
AS-7231-22-Z17_32768_45056,Dataset/Data/unstained/AS-7231-22-Z17_patch_32768_45056_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_32768_45056_unstained.tif
AS-5198-23-Z35_26624_22528,Dataset/Data/stained/AS-5198-23-Z35_patch_26624_22528_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_26624_22528_unstained.tif
AS-5198-23-Z36_28672_32768,Dataset/Data/stained/AS-5198-23-Z36_patch_28672_32768_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_28672_32768_unstained.tif
AS-5198-23-Z36_28672_40960,Dataset/Data/stained/AS-5198-23-Z36_patch_28672_40960_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_28672_40960_unstained.tif
AS-5198-23-Z35_24576_36864,Dataset/Data/stained/AS-5198-23-Z35_patch_24576_36864_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_24576_36864_unstained.tif
AS-7231-22-Z17_41984_64512,Dataset/Data/unstained/AS-7231-22-Z17_patch_41984_64512_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_41984_64512_unstained.tif
AS-7231-22-Z17_36864_35840,Dataset/Data/unstained/AS-7231-22-Z17_patch_36864_35840_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_36864_35840_unstained.tif
AS-5198-23-Z36_30720_44032,Dataset/Data/stained/AS-5198-23-Z36_patch_30720_44032_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_30720_44032_unstained.tif
AS-5198-23-Z36_27648_28672,Dataset/Data/stained/AS-5198-23-Z36_patch_27648_28672_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_27648_28672_unstained.tif
AS-7231-22-Z17_28672_51200,Dataset/Data/unstained/AS-7231-22-Z17_patch_28672_51200_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_28672_51200_unstained.tif
AS-7231-22-Z17_32768_52224,Dataset/Data/unstained/AS-7231-22-Z17_patch_32768_52224_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_32768_52224_unstained.tif
AS-7231-22-Z17_44032_71680,Dataset/Data/unstained/AS-7231-22-Z17_patch_44032_71680_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_44032_71680_unstained.tif
AS-7231-22-Z17_39936_73728,Dataset/Data/unstained/AS-7231-22-Z17_patch_39936_73728_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_39936_73728_unstained.tif
AS-7231-22-Z17_38912_69632,Dataset/Data/unstained/AS-7231-22-Z17_patch_38912_69632_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_38912_69632_unstained.tif
AS-7231-22-Z17_31744_62464,Dataset/Data/unstained/AS-7231-22-Z17_patch_31744_62464_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_31744_62464_unstained.tif
AS-7231-22-Z17_37888_40960,Dataset/Data/unstained/AS-7231-22-Z17_patch_37888_40960_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_37888_40960_unstained.tif
AS-7231-22-Z17_32768_58368,Dataset/Data/unstained/AS-7231-22-Z17_patch_32768_58368_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_32768_58368_unstained.tif
AS-7231-22-Z17_40960_67584,Dataset/Data/unstained/AS-7231-22-Z17_patch_40960_67584_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_40960_67584_unstained.tif
AS-7231-22-Z17_29696_68608,Dataset/Data/unstained/AS-7231-22-Z17_patch_29696_68608_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_29696_68608_unstained.tif
AS-7231-22-Z17_41984_68608,Dataset/Data/unstained/AS-7231-22-Z17_patch_41984_68608_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_41984_68608_unstained.tif
AS-7231-22-Z17_30720_53248,Dataset/Data/unstained/AS-7231-22-Z17_patch_30720_53248_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_30720_53248_unstained.tif
AS-7231-22-Z17_36864_22528,Dataset/Data/unstained/AS-7231-22-Z17_patch_36864_22528_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_36864_22528_unstained.tif
AS-5198-23-Z35_19456_41984,Dataset/Data/stained/AS-5198-23-Z35_patch_19456_41984_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_19456_41984_unstained.tif
AS-5198-23-Z35_25600_19456,Dataset/Data/stained/AS-5198-23-Z35_patch_25600_19456_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_25600_19456_unstained.tif
AS-7231-22-Z17_34816_29696,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_29696_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_29696_unstained.tif
AS-5198-23-Z35_22528_37888,Dataset/Data/stained/AS-5198-23-Z35_patch_22528_37888_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_22528_37888_unstained.tif
AS-7231-22-Z17_28672_70656,Dataset/Data/unstained/AS-7231-22-Z17_patch_28672_70656_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_28672_70656_unstained.tif
AS-5198-23-Z35_17408_30720,Dataset/Data/stained/AS-5198-23-Z35_patch_17408_30720_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_17408_30720_unstained.tif
AS-7231-22-Z17_29696_52224,Dataset/Data/unstained/AS-7231-22-Z17_patch_29696_52224_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_29696_52224_unstained.tif
AS-5198-23-Z35_23552_12288,Dataset/Data/stained/AS-5198-23-Z35_patch_23552_12288_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_23552_12288_unstained.tif
AS-7231-22-Z17_32768_68608,Dataset/Data/unstained/AS-7231-22-Z17_patch_32768_68608_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_32768_68608_unstained.tif
AS-7231-22-Z17_38912_54272,Dataset/Data/unstained/AS-7231-22-Z17_patch_38912_54272_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_38912_54272_unstained.tif
AS-7231-22-Z17_37888_43008,Dataset/Data/unstained/AS-7231-22-Z17_patch_37888_43008_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_37888_43008_unstained.tif
AS-7231-22-Z17_37888_32768,Dataset/Data/unstained/AS-7231-22-Z17_patch_37888_32768_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_37888_32768_unstained.tif
AS-7231-22-Z17_40960_71680,Dataset/Data/unstained/AS-7231-22-Z17_patch_40960_71680_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_40960_71680_unstained.tif
AS-7231-22-Z17_34816_65536,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_65536_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_65536_unstained.tif
AS-5198-23-Z35_20480_27648,Dataset/Data/stained/AS-5198-23-Z35_patch_20480_27648_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_20480_27648_unstained.tif
AS-7231-22-Z17_30720_38912,Dataset/Data/unstained/AS-7231-22-Z17_patch_30720_38912_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_30720_38912_unstained.tif
AS-5198-23-Z35_25600_17408,Dataset/Data/stained/AS-5198-23-Z35_patch_25600_17408_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_25600_17408_unstained.tif
AS-7231-22-Z17_35840_18432,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_18432_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_18432_unstained.tif
AS-7231-22-Z17_30720_50176,Dataset/Data/unstained/AS-7231-22-Z17_patch_30720_50176_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_30720_50176_unstained.tif
AS-7231-22-Z17_34816_21504,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_21504_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_21504_unstained.tif
AS-5198-23-Z36_30720_31744,Dataset/Data/stained/AS-5198-23-Z36_patch_30720_31744_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_30720_31744_unstained.tif
AS-7231-22-Z17_29696_65536,Dataset/Data/unstained/AS-7231-22-Z17_patch_29696_65536_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_29696_65536_unstained.tif
AS-7231-22-Z17_37888_64512,Dataset/Data/unstained/AS-7231-22-Z17_patch_37888_64512_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_37888_64512_unstained.tif
AS-5198-23-Z35_24576_15360,Dataset/Data/stained/AS-5198-23-Z35_patch_24576_15360_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_24576_15360_unstained.tif
AS-5198-23-Z36_28672_51200,Dataset/Data/stained/AS-5198-23-Z36_patch_28672_51200_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_28672_51200_unstained.tif
AS-7231-22-Z17_36864_21504,Dataset/Data/unstained/AS-7231-22-Z17_patch_36864_21504_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_36864_21504_unstained.tif
AS-5198-23-Z36_28672_56320,Dataset/Data/stained/AS-5198-23-Z36_patch_28672_56320_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_28672_56320_unstained.tif
AS-7231-22-Z17_35840_43008,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_43008_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_43008_unstained.tif
AS-7231-22-Z17_37888_33792,Dataset/Data/unstained/AS-7231-22-Z17_patch_37888_33792_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_37888_33792_unstained.tif
AS-5198-23-Z35_24576_27648,Dataset/Data/stained/AS-5198-23-Z35_patch_24576_27648_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_24576_27648_unstained.tif
AS-5198-23-Z35_15360_26624,Dataset/Data/stained/AS-5198-23-Z35_patch_15360_26624_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_15360_26624_unstained.tif
AS-7231-22-Z17_35840_45056,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_45056_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_45056_unstained.tif
AS-7231-22-Z17_32768_55296,Dataset/Data/unstained/AS-7231-22-Z17_patch_32768_55296_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_32768_55296_unstained.tif
AS-7231-22-Z17_38912_61440,Dataset/Data/unstained/AS-7231-22-Z17_patch_38912_61440_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_38912_61440_unstained.tif
AS-7231-22-Z17_31744_54272,Dataset/Data/unstained/AS-7231-22-Z17_patch_31744_54272_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_31744_54272_unstained.tif
AS-7231-22-Z17_34816_70656,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_70656_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_70656_unstained.tif
AS-7231-22-Z17_29696_58368,Dataset/Data/unstained/AS-7231-22-Z17_patch_29696_58368_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_29696_58368_unstained.tif
AS-7231-22-Z17_34816_57344,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_57344_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_57344_unstained.tif
AS-7231-22-Z17_33792_67584,Dataset/Data/unstained/AS-7231-22-Z17_patch_33792_67584_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_33792_67584_unstained.tif
AS-5198-23-Z35_20480_30720,Dataset/Data/stained/AS-5198-23-Z35_patch_20480_30720_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_20480_30720_unstained.tif
AS-7231-22-Z17_36864_31744,Dataset/Data/unstained/AS-7231-22-Z17_patch_36864_31744_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_36864_31744_unstained.tif
AS-7231-22-Z17_34816_59392,Dataset/Data/unstained/AS-7231-22-Z17_patch_34816_59392_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_34816_59392_unstained.tif
AS-7231-22-Z17_30720_49152,Dataset/Data/unstained/AS-7231-22-Z17_patch_30720_49152_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_30720_49152_unstained.tif
AS-5198-23-Z36_29696_23552,Dataset/Data/stained/AS-5198-23-Z36_patch_29696_23552_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_29696_23552_unstained.tif
AS-7231-22-Z17_28672_48128,Dataset/Data/unstained/AS-7231-22-Z17_patch_28672_48128_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_28672_48128_unstained.tif
AS-5198-23-Z35_18432_25600,Dataset/Data/stained/AS-5198-23-Z35_patch_18432_25600_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_18432_25600_unstained.tif
AS-5198-23-Z35_17408_27648,Dataset/Data/stained/AS-5198-23-Z35_patch_17408_27648_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_17408_27648_unstained.tif
AS-7231-22-Z17_35840_56320,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_56320_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_56320_unstained.tif
AS-7231-22-Z17_37888_12288,Dataset/Data/unstained/AS-7231-22-Z17_patch_37888_12288_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_37888_12288_unstained.tif
AS-5198-23-Z35_23552_45056,Dataset/Data/stained/AS-5198-23-Z35_patch_23552_45056_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_23552_45056_unstained.tif
AS-5198-23-Z35_21504_46080,Dataset/Data/stained/AS-5198-23-Z35_patch_21504_46080_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_21504_46080_unstained.tif
AS-5198-23-Z35_17408_22528,Dataset/Data/stained/AS-5198-23-Z35_patch_17408_22528_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_17408_22528_unstained.tif
AS-7231-22-Z17_38912_11264,Dataset/Data/unstained/AS-7231-22-Z17_patch_38912_11264_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_38912_11264_unstained.tif
AS-5198-23-Z35_24576_43008,Dataset/Data/stained/AS-5198-23-Z35_patch_24576_43008_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_24576_43008_unstained.tif
AS-5198-23-Z36_30720_61440,Dataset/Data/stained/AS-5198-23-Z36_patch_30720_61440_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_30720_61440_unstained.tif
AS-7231-22-Z17_35840_49152,Dataset/Data/unstained/AS-7231-22-Z17_patch_35840_49152_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_35840_49152_unstained.tif
AS-5198-23-Z36_28672_34816,Dataset/Data/stained/AS-5198-23-Z36_patch_28672_34816_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_28672_34816_unstained.tif
AS-5198-23-Z35_26624_28672,Dataset/Data/stained/AS-5198-23-Z35_patch_26624_28672_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_26624_28672_unstained.tif
AS-5198-23-Z36_29696_35840,Dataset/Data/stained/AS-5198-23-Z36_patch_29696_35840_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_29696_35840_unstained.tif
AS-7231-22-Z17_33792_55296,Dataset/Data/unstained/AS-7231-22-Z17_patch_33792_55296_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_33792_55296_unstained.tif
AS-5198-23-Z36_28672_48128,Dataset/Data/stained/AS-5198-23-Z36_patch_28672_48128_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z36_patch_28672_48128_unstained.tif
AS-7231-22-Z17_30720_68608,Dataset/Data/unstained/AS-7231-22-Z17_patch_30720_68608_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_30720_68608_unstained.tif
AS-7231-22-Z17_28672_44032,Dataset/Data/unstained/AS-7231-22-Z17_patch_28672_44032_stained.tif,Dataset/Data/tes_stain/AS-7231-22-Z17_patch_28672_44032_unstained.tif
AS-5198-23-Z35_22528_16384,Dataset/Data/stained/AS-5198-23-Z35_patch_22528_16384_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_22528_16384_unstained.tif
AS-5198-23-Z35_18432_40960,Dataset/Data/stained/AS-5198-23-Z35_patch_18432_40960_stained.tif,Dataset/Data/tes_unstain/AS-5198-23-Z35_patch_18432_40960_unstained.tif
